-11.8929391041674 -0.133533693886602 -2.84701843891682 -12.1338486885031
-12.1885276670995 1.03393403306649 -5.56599183080356 -11.7827217912094
-12.1948375757867 1.25335657649977 -8.42494580638943 -11.2484752013969
-12.0078252423196 0.449392031935598 -11.2711143359764 -10.6805017452273
-11.7079028975191 -1.25811120194649 -13.9007238322229 -10.1387406013236
-11.331705336136 -3.58974352255146 -16.069484910747 -9.58795786504804
-10.856278084075 -6.16878515098347 -17.5190635426276 -8.91741922955909
-10.2011760988873 -8.59542818323585 -18.0150918233083 -7.98026702975234
-9.249463377032 -10.5174587296911 -17.3889724049995 -6.64256289178438
-7.88365373739349 -11.684248063741 -15.574077684549 -4.82987848039786
-6.02831131248009 -11.9758878387906 -12.6277252844688 -2.56008201820983
-3.68866129502241 -11.4054126272723 -8.73311581434265 0.0457474100851863
-0.974610500153588 -10.0978748917722 -4.17968632892163 2.77719792910611
1.89777450507784 -8.25429965777128 0.674931195622952 5.37044491238064
4.63046276786537 -6.1104024122222 5.45415583640448 7.55832992953558
6.89064612836196 -3.89924732286428 9.81328475078594 9.12348715608455
8.3726260635229 -1.82429806578256 13.4820511860036 9.94260297608045
8.86209033171543 -0.0453391459843616 16.2910834096261 10.0118252189071
8.28891569554807 1.3240595287084 18.1781074343694 9.44745017624636
6.7561910116838 2.21184588622324 19.1743676684463 8.46144789220007
4.53737780532352 2.58085654274612 19.3759988513455 7.31691079917882
2.03983232911539 2.42494012510319 18.9083049255854 6.27290436110839
-0.260231954852745 1.77012927915541 17.8918808902433 5.53048906051035
-1.90007317469076 0.680247875994303 16.4187131752997 5.19144296862737
-2.51480251565025 -0.736410922969983 14.543302291565 5.23840444799926
-1.90759981676245 -2.32430419344415 12.2898550671873 5.54053197813531
-0.0917988348614516 -3.88653197007813 9.67237141285118 5.88328703709325
2.70389639790687 -5.20237811072678 6.72100442771787 6.01581953666001
6.06885687332461 -6.05614963275104 3.50645694370702 5.70575789539488
9.47695534640403 -6.27339993351613 0.154514300645287 4.78982829162636
12.3739720254033 -5.75744389975146 -3.15474905140364 3.20976259933302
14.2700062287516 -4.51757516677892 -6.20476015611594 1.02632717390857
14.8200548486053 -2.68089482444684 -8.77445978857022 -1.59095230020446
13.8784123839162 -0.482466299635518 -10.6780750466038 -4.39557838963554
11.5176913230066 1.76707141343139 -11.8036990269129 -7.11015586417029
8.01015212742542 3.73217950000936 -12.1413885906339 -9.47675744720077
3.77610682533019 5.1124334380964 -11.7934248190985 -11.3010326756785
-0.689873070930548 5.70004605918711 -10.9628956020768 -12.4813103727514
-4.90058207530667 5.42261805543537 -9.92149244213281 -13.0174908723423
-8.45053119677912 4.36121117107713 -8.9619545052523 -12.9991478676614
-11.0701592239903 2.73868098208629 -8.34418171239815 -12.5767456378236
-12.6516709593118 0.879369821609053 -8.24571320981678 -11.9233963675245
-13.2441034918913 -0.852437770745521 -8.72665592672221 -11.1961808352844
-13.0214003514554 -2.12294807735111 -9.71646176607752 -10.5056963587939
-12.2320102421056 -2.69353491226864 -11.0255585349318 -9.90006754355358
-11.1414780645762 -2.46586159208587 -12.3798740801304 -9.36593947023568
-9.97982354747822 -1.49756245265246 -13.4716621935479 -8.84487264594409
-8.90350376763829 0.0150875100335159 -14.0167708884202 -8.25988155813647
-7.97792469329511 1.78390200811312 -13.8072803626866 -7.54467355578414
-7.18173118414565 3.49470183743072 -12.7494420038008 -6.66771618692825
-6.42957099909066 4.87782852754052 -10.8799276477921 -5.64481645362382
-5.60643789216877 5.76741046234649 -8.35775306531186 -4.53694105643641
-4.60508508325452 6.13593742457039 -5.43412361451939 -3.43385515097115
-3.35795925003963 6.09602254152203 -2.40661788532761 -2.42781606707205
-1.85726947366638 5.86867509069685 0.432989114812054 -1.58423925957608
-0.159767961199212 5.72497014304318 2.84710602584615 -0.917241979576647
1.62348153565648 5.91425219944614 4.6879401443693 -0.377005082396447
3.34893315230014 6.59536383809591 5.91425598353813 0.146722239973366
4.86834896821115 7.78706515067891 6.58721589629552 0.804493763987663
6.05609640725095 9.34987220650185 6.84738801229578 1.75391201547139
6.83024204803283 11.0046926535619 6.87862011053557 3.1201531241165
